"site_name","plot","Longitude","Latitude","date"
"NJPIP","0046",-74.590852,39.914337,"2026-07-01T05:41:06.000000Z"
"SCPKR","0047",-80.7541699996995,32.2662246669338,"2026-07-01T11:31:06.000000Z"
"GAHSR","0047",-81.2781049996207,31.6448439997176,"2026-07-01T05:20:06.000000Z"
"CATCU","0047",-120.234172478643,38.2457043680704,"2026-07-01T11:16:06.000000Z"
"LABBR","0047",-89.9061566890023,30.2760983135059,"2026-07-01T11:08:05.000000Z"
"SCCRR","0047",-80.2709647396261,34.5864494799055,"2026-07-01T11:17:08.000000Z"
"CASBC","0047",-120.053725489603,34.6942027759479,"2026-07-01T11:15:06.000000Z"
"NJPIP","0047",-74.591221,39.914503,"2026-07-01T05:41:06.000000Z"
"WALPR","0047",-117.695523362847,48.4883778750194,"2026-04-16T14:02:19.000000Z"
"ORBVR","0047",-121.939253869819,42.0575118028273,"2026-07-01T11:13:05.000000Z"
"CORMP","0047",-105.618658,40.378482,"2026-07-01T04:25:06.000000Z"
"GACHF","0047",-83.68959957,33.05225636,"2026-07-01T11:14:05.000000Z"
"ALMLR","0047",-85.7382240458174,33.7162533467016,"2026-06-30T15:27:05.000000Z"
"CASWR","0047",-122.170752,39.365345,"2026-07-01T03:29:05.000000Z"
"TXBAR","0047",-98.054193210666,30.6185353920773,"2026-04-16T14:01:39.000000Z"
"CAYNP","0047",-119.642569199614,37.6749446997257,"2026-07-01T03:21:06.000000Z"
"MERCR","0047",-70.5561972429952,43.3580512585634,"2026-07-01T05:21:06.000000Z"
"WASES","0047",-120.836365,47.33341846,"2026-04-16T14:01:44.000000Z"
"WAOWF","0047",-120.6218812,47.36003134,"2026-04-16T14:01:48.000000Z"
"GACHF","0048",-83.68989719,33.05211805,"2026-07-01T11:14:05.000000Z"
"FLSMR","0048",-84.4571000002103,30.0452000000206,"2026-06-30T16:04:05.000000Z"
"ORBVR","0048",-121.944868264887,42.0598761886574,"2026-07-01T11:13:05.000000Z"
"WALPR","0048",-117.691005484654,48.4936290107131,"2026-04-16T14:02:20.000000Z"
"CATCU","0048",-120.23505448667,38.2456440761867,"2026-07-01T11:16:06.000000Z"
"MERCR","0048",-70.2787558391592,43.5824800048682,"2026-07-01T05:21:06.000000Z"
"CASBC","0048",-120.054128245596,34.6939240831254,"2026-07-01T11:15:06.000000Z"
"MSNXR","0048",-88.7516999996642,33.2823000003731,"2026-06-30T23:27:05.000000Z"
"MDBWR","0048",-76.1185163417223,38.4861692352426,"2026-07-01T05:21:06.000000Z"
"SCPKR","0048",-80.773256666238,32.2387333336732,"2026-07-01T11:31:06.000000Z"
"CORMP","0048",-105.609602,40.37637,"2026-07-01T04:27:06.000000Z"
"NJPIP","0048",-74.591219,39.914832,"2026-07-01T05:41:06.000000Z"
"CASWR","0048",-122.168046,39.367756,"2026-07-01T03:29:05.000000Z"
"WAOWF","0048",-120.6248418,47.36163999,"2026-04-16T14:02:28.000000Z"
"WASES","0048",-120.9813281,47.29107561,"2026-04-16T14:01:44.000000Z"
"TXBAR","0048",-98.0554180685802,30.6197788510542,"2026-04-16T14:02:21.000000Z"
"CAYNP","0048",-119.642569199614,37.6749446997257,"2026-07-01T03:21:06.000000Z"
"GAHSR","0048",-81.2796450003769,31.6394879997188,"2026-07-01T05:20:06.000000Z"
"ALMLR","0048",-85.7383543680089,33.7171083507146,"2026-06-30T15:28:05.000000Z"
"WACNR","0048",-121.339690094736,45.9746565390702,"2026-04-16T14:01:19.000000Z"
"SCCRR","0049",-80.2675021447359,34.5891643226891,"2026-07-01T11:17:07.000000Z"
"GAHSR","0049",-81.2759846665297,31.636894000064,"2026-07-01T05:20:06.000000Z"
"CASBC","0049",-120.054523380946,34.6941679974506,"2026-07-01T11:15:06.000000Z"
"CORMP","0049",-105.612472,40.375893,"2026-07-01T04:26:12.000000Z"
"ALMLR","0049",-85.7590539928777,33.7475437576638,"2026-06-30T15:28:05.000000Z"
"VAJRR","0049",-77.1219344521001,37.2775265915001,"2026-04-16T14:01:59.000000Z"
"MERCR","0049",-70.2860661672446,43.5983222124223,"2026-07-01T05:21:06.000000Z"
"WAOWF","0049",-120.1219232,48.54558092,"2026-04-16T14:01:47.000000Z"
"WASES","0049",-120.9952976,47.29448437,"2026-04-16T14:01:44.000000Z"
"CAYNP","0049",-119.649536000256,37.6796549997315,"2026-07-01T03:21:06.000000Z"
"CASWR","0049",-122.170868,39.3699640000001,"2026-07-01T03:29:05.000000Z"
"CATCU","0049",-120.236025423704,38.245648943978,"2026-07-01T11:16:07.000000Z"
"SCPKR","0049",-80.7650910000683,32.2436820002655,"2026-07-01T11:31:06.000000Z"
"LABBR","0049",-89.8878488447472,30.2691205598958,"2026-07-01T11:08:05.000000Z"
"NJPIP","0049",-74.599978,39.912264,"2026-07-01T05:41:06.000000Z"
"WALPR","0049",-117.689134320866,48.4910951540644,"2026-04-16T14:02:20.000000Z"
"MDBWR","0049",-76.1222394175022,38.4826837534484,"2026-07-01T05:21:06.000000Z"
"TXBAR","0049",-98.0607220583396,30.6223848836589,"2026-04-16T14:01:39.000000Z"
"NCPOR","0049",-76.3732999999827,35.6905740000177,"2026-07-01T03:18:07.000000Z"
"NCPOR","0050",-76.3637052633163,35.6134382231789,"2026-07-01T03:18:07.000000Z"
"TXBAR","0050",-98.0570095288836,30.6207624694026,"2026-04-16T14:01:40.000000Z"
"CASWR","0050",-122.171632,39.365284,"2026-07-01T03:29:05.000000Z"
"FLSMR","0050",-84.4873000000131,30.0480000000445,"2026-06-30T16:06:05.000000Z"
"VAJRR","0050",-77.1304137479832,37.2829487183008,"2026-04-16T14:01:59.000000Z"
"CORMP","0050",-105.577896,40.36483,"2026-07-01T04:37:05.000000Z"
"WAOWF","0050",-120.278256,48.57776195,"2026-04-16T14:01:46.000000Z"
"MDBWR","0050",-75.7751266169976,38.570472600673,"2026-07-01T05:21:06.000000Z"
"CAYNP","0050",-119.649912999825,37.6800330001349,"2026-07-01T03:21:06.000000Z"
"SCCRR","0050",-80.2754936491316,34.5834715294212,"2026-07-01T11:17:07.000000Z"
"MERCR","0050",-70.2749524503996,43.5833347450146,"2026-07-01T05:21:06.000000Z"
"LABBR","0050",-89.8847550325356,30.2743218692505,"2026-07-01T11:08:05.000000Z"
"GAHSR","0050",-81.2771509995688,31.6405096665654,"2026-07-01T05:20:06.000000Z"
"CASBC","0050",-120.054559878013,34.693754251447,"2026-07-01T11:15:06.000000Z"
"ALMLR","0050",-85.7387423970926,33.7476358034317,"2026-06-30T15:29:06.000000Z"
"FLLSR","0050",-83.0437591802081,29.3637345802478,"2026-06-30T15:40:05.000000Z"
"WASES","0050",-120.8391531,47.33094508,"2026-04-16T14:01:44.000000Z"
"CATCU","0050",-120.236847287212,38.2456683114704,"2026-07-01T11:16:06.000000Z"
"NJPIP","0050",-74.599976,39.912594,"2026-07-01T05:41:06.000000Z"
"SCPKR","0050",-80.7665489999104,32.2356266667716,"2026-07-01T11:31:06.000000Z"
"CATCU","0051",-120.237886373406,38.2456837795821,"2026-07-01T11:16:06.000000Z"
"WASES","0051",-120.7913003,47.34740391,"2026-04-16T14:01:44.000000Z"
"CORMP","0051",-105.603893,40.378417,"2026-07-01T05:13:06.000000Z"
"CASBC","0051",-120.054134313849,34.6937529702099,"2026-07-01T11:15:06.000000Z"
"CAYNP","0051",-119.649631100404,37.8686428002696,"2026-07-01T03:24:07.000000Z"
"ALMLR","0051",-85.741347618316,33.7477587650103,"2026-06-30T15:39:05.000000Z"
"NJPIP","0051",-74.599608,39.912098,"2026-07-01T05:41:06.000000Z"
"WAOWF","0051",-120.2722148,48.58488889,"2026-04-16T14:01:46.000000Z"
"TXBAR","0051",-98.0591436674923,30.623996399461,"2026-04-16T14:01:39.000000Z"
"WAWLR","0051",-123.980757306908,46.3726108912582,"2026-04-16T14:01:23.000000Z"
"FLLSR","0051",-83.0424840602898,29.3626023801918,"2026-06-30T15:40:05.000000Z"
"ALKCR","0051",-87.7759554555061,34.7550864839123,"2026-07-01T03:18:06.000000Z"
"FLSMR","0051",-84.4377999999616,30.0478999999346,"2026-06-30T16:06:05.000000Z"
"LABBR","0051",-89.904948579811,30.2814877677563,"2026-07-01T11:08:05.000000Z"
"CASWR","0051",-122.17881,39.411093,"2026-07-01T03:29:05.000000Z"
"WACNR","0052",-121.353505434184,45.97312150271,"2026-04-16T14:01:21.000000Z"
"FLSMR","0052",-84.4396999996696,30.0461000001341,"2026-06-30T16:07:05.000000Z"
"CAYNP","0052",-119.649631100404,37.8686428002696,"2026-07-01T03:21:06.000000Z"
"WAOWF","0052",-120.2640268,48.57156859,"2026-04-16T14:01:46.000000Z"
"TXBAR","0052",-98.0791576557546,30.6178132405342,"2026-04-16T14:01:39.000000Z"
"LABBR","0052",-89.9035238391939,30.2836135652545,"2026-07-01T11:08:06.000000Z"
"NJPIP","0052",-74.60035,39.912101,"2026-07-01T05:41:06.000000Z"
"CORMP","0052",-105.602601,40.379099,"2026-07-01T04:28:05.000000Z"
"MSNXR","0052",-88.8204000004053,33.2819000000895,"2026-06-30T23:28:05.000000Z"
"CASBC","0052",-120.05367635812,34.6937418900479,"2026-07-01T11:15:06.000000Z"
"GAPDR","0052",-83.70690398,33.07912053,"2026-07-01T08:06:05.000000Z"
"WASES","0052",-120.8005049,47.28088651,"2026-04-16T14:01:44.000000Z"
"CATCU","0052",-120.234306615625,38.2448786071214,"2026-07-01T11:16:06.000000Z"
"ORBVR","0052",-121.909634241877,42.0647159850835,"2026-07-01T11:13:05.000000Z"
"FLLSR","0052",-83.049460039918,29.3634098399087,"2026-06-30T15:40:05.000000Z"
"FLSMR","0053",-84.3791000000475,30.0487000003189,"2026-06-30T16:09:05.000000Z"
"FLLSR","0053",-83.0499387799807,29.356321699662,"2026-06-30T15:40:05.000000Z"
"NCPOR","0053",-76.5031929998245,35.7171719998724,"2026-07-01T03:18:07.000000Z"
"CATCU","0053",-120.2351247156,38.2449970083771,"2026-07-01T11:16:06.000000Z"
"CAYNP","0053",-119.623452000237,37.6684349997813,"2026-07-01T03:21:06.000000Z"
"WAOWF","0053",-120.2921392,48.53838602,"2026-04-16T14:01:48.000000Z"
"CORMP","0053",-105.612788,40.379779,"2026-07-01T04:28:05.000000Z"
"WACNR","0053",-121.351970395964,45.973121502584,"2026-04-16T14:01:19.000000Z"
"TXBAR","0053",-98.0792132479995,30.6174664785261,"2026-04-16T14:01:39.000000Z"
"NJPIP","0053",-74.597067,39.912307,"2026-07-01T05:41:06.000000Z"
"WASES","0053",-121.0050147,47.28552445,"2026-04-16T14:02:21.000000Z"
"CASBC","0053",-120.053337662526,34.6934452568888,"2026-07-01T11:15:06.000000Z"
"GAPDR","0054",-83.69045638,33.07947677,"2026-07-01T08:08:04.000000Z"
"FLSMR","0054",-84.4767999995938,30.0484999998566,"2026-06-30T16:10:06.000000Z"
"NJPIP","0054",-74.597065,39.912637,"2026-07-01T05:41:06.000000Z"
"CASBC","0054",-120.053785671057,34.6934290565972,"2026-07-01T11:15:06.000000Z"
"CATCU","0054",-120.236015059139,38.2450179961004,"2026-07-01T11:16:06.000000Z"
"WASES","0054",-120.7953256,47.34567345,"2026-04-16T14:01:44.000000Z"
"CAYNP","0054",-119.731710999754,37.7214989999864,"2026-07-01T03:22:05.000000Z"
"WAOWF","0054",-120.1216294,48.57196098,"2026-04-16T14:02:28.000000Z"
"CORMP","0054",-105.605537,40.37512,"2026-07-01T04:25:06.000000Z"
"TXBAR","0054",-98.0789230015443,30.6166724722646,"2026-04-16T14:01:39.000000Z"
"GAOKR","0054",-82.2285607225676,30.5766218132114,"2026-07-01T05:21:05.000000Z"
"WAWLR","0054",-123.973346085435,46.3637349729191,"2026-04-16T14:02:21.000000Z"
"FLLSR","0054",-83.0459795802318,29.3531741798319,"2026-06-30T15:40:05.000000Z"
"WASES","0055",-120.7936808,47.34816278,"2026-04-16T14:01:45.000000Z"
"WAWLR","0055",-123.982293310376,46.3657098861265,"2026-04-16T14:01:24.000000Z"
"GAPDR","0055",-83.68223248,33.0796540700001,"2026-07-01T07:48:05.000000Z"
"CATCU","0055",-120.236896035076,38.2449846960247,"2026-07-01T11:16:06.000000Z"
"CORMP","0055",-105.600563,40.375121,"2026-07-01T04:31:05.000000Z"
"NJPIP","0055",-74.596697,39.912141,"2026-07-01T05:41:06.000000Z"
"CAYNP","0055",-119.734326999862,37.721359999715,"2026-07-01T03:22:05.000000Z"
"WAOWF","0055",-120.0794423,48.55139075,"2026-04-16T14:01:47.000000Z"
"TXBAR","0055",-98.082660257018,30.6203764809774,"2026-04-16T14:01:39.000000Z"
"GAOKR","0055",-82.2241971497868,30.5720592922073,"2026-07-01T05:21:05.000000Z"
"FLLSR","0055",-83.049140319627,29.3537812003186,"2026-06-30T15:40:05.000000Z"
"CASBC","0055",-120.052244885102,34.687028116618,"2026-07-01T11:15:07.000000Z"
"FLLSR","0056",-83.0320890998767,29.3862106202364,"2026-06-30T15:40:05.000000Z"
"CORMP","0056",-105.8167568,40.3099087,"2026-07-01T04:44:05.000000Z"
"GAOKR","0056",-82.2279727042472,30.5753526261254,"2026-07-01T05:20:06.000000Z"
"WACNR","0056",-121.341225132496,45.9731215018235,"2026-04-16T14:01:19.000000Z"
"WASES","0056",-120.8326033,47.33129276,"2026-04-16T14:01:44.000000Z"
"WAOWF","0056",-120.0849333,48.55002731,"2026-04-16T14:01:47.000000Z"
"FLSMR","0056",-84.478300000167,30.0531000000598,"2026-06-30T16:11:06.000000Z"
"NJPIP","0056",-74.597438,39.912144,"2026-07-01T05:41:06.000000Z"
"CASBC","0056",-120.052805998747,34.6865910139095,"2026-07-01T11:15:07.000000Z"
"TXBAR","0056",-98.0817738276318,30.619010757821,"2026-04-16T14:01:39.000000Z"
"CATCU","0056",-120.237730670077,38.244968317903,"2026-07-01T11:16:06.000000Z"
"MSMSR","0057",-88.6642999996223,30.4302999996303,"2026-06-30T21:18:05.000000Z"
"FLSMR","0057",-84.3886999999432,30.0565000003334,"2026-06-30T16:12:05.000000Z"
"WAOWF","0057",-120.2475357,48.57172519,"2026-04-16T14:01:48.000000Z"
"ALMLR","0057",-85.7396840372245,33.6800107797767,"2026-06-30T15:30:05.000000Z"
"AZCNF","0057",-110.574318259656,31.4689838379063,"2026-07-01T03:19:06.000000Z"
"TXBAR","0057",-98.0798993566473,30.6203106753307,"2026-04-16T14:01:39.000000Z"
"CORMP","0057",-105.8253201,40.3115146,"2026-07-01T04:46:05.000000Z"
"NJPIP","0057",-74.593764,39.912113,"2026-07-01T05:41:06.000000Z"
"WASES","0057",-120.8178235,47.28531829,"2026-04-16T14:01:44.000000Z"
"CORMP","0058",-105.8213649,40.3133806,"2026-07-01T04:45:06.000000Z"
"CASBC","0058",-120.051693278652,34.6865821063296,"2026-07-01T11:15:07.000000Z"
"WASES","0058",-120.9602098,47.29386535,"2026-04-16T14:01:44.000000Z"
"TXBAR","0058",-98.0795684919924,30.6192287195185,"2026-04-16T14:01:39.000000Z"
"FLSMR","0058",-84.4748000003267,30.055100000135,"2026-06-30T16:13:05.000000Z"
"GAOKR","0058",-82.2722813815943,30.5752806854154,"2026-07-01T05:21:05.000000Z"
"CATCU","0058",-120.249819972939,38.2409816701611,"2026-07-01T11:16:07.000000Z"
"WAOWF","0058",-120.2907774,48.53621208,"2026-04-16T14:01:47.000000Z"
"WAWLR","0058",-123.985655290981,46.3691219912081,"2026-04-16T14:01:24.000000Z"
"NJPIP","0058",-74.594505,39.912115,"2026-07-01T05:41:06.000000Z"
"WAWLR","0059",-123.986322206307,46.3599568069684,"2026-04-16T14:01:24.000000Z"
"ALMLR","0059",-85.7652863803514,33.6649508217075,"2026-06-30T15:31:05.000000Z"
"FLLSR","0059",-83.0554372995629,29.3452296403235,"2026-06-30T15:40:05.000000Z"
"WALCP","0059",-120.734111999838,48.3623499996716,"2026-04-16T14:02:28.000000Z"
"CASBC","0059",-120.052276834802,34.6861275226253,"2026-07-01T11:15:07.000000Z"
"NJPIP","0059",-74.594133,39.912279,"2026-07-01T05:41:06.000000Z"
"TXBAR","0059",-98.0876141339471,30.6214796318817,"2026-04-16T14:01:39.000000Z"
"WASES","0059",-120.8415972,47.29048694,"2026-04-16T14:01:43.000000Z"
"CORMP","0059",-105.8297294,40.3169606,"2026-07-01T04:47:05.000000Z"
"WAOWF","0059",-120.1095612,48.55146155,"2026-04-16T14:01:47.000000Z"
"MSNXR","0059",-88.8314999999759,33.2737000000187,"2026-06-30T23:29:05.000000Z"
"CORMP","0060",-105.828203,40.315456,"2026-07-01T04:48:05.000000Z"
"WACNR","0060",-121.35350543362,45.9715864649384,"2026-04-16T14:01:20.000000Z"
"ALMLR","0060",-85.7671676780335,33.6647956652827,"2026-06-30T15:32:05.000000Z"
"ALKCR","0060",-87.7876235981713,34.7524919168606,"2026-07-01T03:18:06.000000Z"
"TXBAR","0060",-98.0807779787503,30.6222274951241,"2026-04-16T14:01:39.000000Z"
"CAYNP","0060",-119.640935299758,37.8577171001177,"2026-07-01T03:22:05.000000Z"
"MSGBR","0060",-88.4244999995525,30.4308000002641,"2026-07-01T02:34:05.000000Z"
"WASES","0060",-121.0023703,47.29173372,"2026-04-16T14:01:45.000000Z"
"CASBC","0060",-120.051260648725,34.6861660165392,"2026-07-01T11:15:07.000000Z"
"NJPIP","0060",-74.594131,39.912608,"2026-07-01T05:41:06.000000Z"
"WAOWF","0060",-120.2668609,48.58814926,"2026-04-16T14:01:46.000000Z"
"ORBVR","0060",-121.935474088785,42.0546361424962,"2026-07-01T11:13:05.000000Z"
"WAOWF","0061",-120.2901524,48.62638716,"2026-04-16T14:01:45.000000Z"
"WALCP","0061",-120.734931999995,48.3627349998142,"2026-04-16T14:02:26.000000Z"
"FLSMR","0061",-84.3929999998496,30.0598999997059,"2026-06-30T16:14:06.000000Z"
"CASBC","0061",-120.05173741415,34.6856457531034,"2026-07-01T11:15:07.000000Z"
"WASES","0061",-120.8145863,47.28126045,"2026-04-16T14:01:44.000000Z"
"CORMP","0061",-105.817602,40.3185155,"2026-07-01T04:50:05.000000Z"
"NJPIP","0061",-74.591176,39.912341,"2026-07-01T05:42:05.000000Z"
"CAYNP","0061",-119.730447999905,37.7203359997984,"2026-07-01T03:22:05.000000Z"
"TXBAR","0061",-98.0804647695247,30.622244784152,"2026-04-16T14:01:39.000000Z"
"ALMLR","0061",-85.7740764834414,33.6749559465315,"2026-06-30T15:33:05.000000Z"
"WAOWF","0062",-120.1173994,48.57046982,"2026-04-16T14:01:46.000000Z"
"TXBAR","0062",-98.0792386753571,30.6244462136865,"2026-04-16T14:01:39.000000Z"
"WASES","0062",-120.8233045,47.33347872,"2026-04-16T14:01:44.000000Z"
"GAPDR","0062",-83.6824428,33.08657762,"2026-07-01T08:08:04.000000Z"
"WALCP","0062",-120.732605999417,48.3615819997053,"2026-04-16T14:02:27.000000Z"
"CAYNP","0062",-119.64723899999,37.6736029999047,"2026-07-01T03:22:05.000000Z"
"FLSMR","0062",-84.3599999998153,30.0632999997125,"2026-06-30T16:15:05.000000Z"
"CORMP","0062",-105.8188893,40.3198578,"2026-07-01T04:47:05.000000Z"
"FLLSR","0062",-83.0476652203534,29.3724205202571,"2026-06-30T15:40:05.000000Z"
"NJPIP","0062",-74.591174,39.912671,"2026-07-01T05:41:06.000000Z"
"CATCU","0062",-120.249888831198,38.2400642565352,"2026-07-01T11:16:07.000000Z"
"MSNXR","0062",-88.761699999593,33.2741000003245,"2026-06-30T23:31:05.000000Z"
"CASBC","0062",-120.053398403058,34.6852713256225,"2026-07-01T11:15:07.000000Z"
"NJPIP","0063",-74.590807,39.912175,"2026-07-01T05:41:06.000000Z"
"CAYNP","0063",-119.731549000271,37.7191859999656,"2026-07-01T03:22:05.000000Z"
"FLLSR","0063",-83.0472155596548,29.373517980383,"2026-06-30T15:40:05.000000Z"
"FLSMR","0063",-84.3927999998331,30.063099999972,"2026-06-30T16:16:06.000000Z"
"GAOKR","0063",-82.4426178425759,30.9479515835709,"2026-07-01T05:21:05.000000Z"
"CORMP","0063",-105.8209569,40.3205008,"2026-07-01T04:49:05.000000Z"
"CASBC","0063",-120.052295644265,34.6852897067057,"2026-07-01T11:15:07.000000Z"
"CATCU","0063",-120.250839467969,38.2403027865188,"2026-07-01T11:16:07.000000Z"
"WAOWF","0063",-120.2842166,48.56339239,"2026-04-16T14:01:46.000000Z"
"LABBR","0063",-89.90689332101,30.2833520814976,"2026-07-01T11:08:06.000000Z"
"WASES","0063",-120.8218411,47.33539723,"2026-04-16T14:01:44.000000Z"
"GAPDR","0063",-83.67421818,33.08675443,"2026-07-01T08:09:05.000000Z"
"TXBAR","0063",-98.0758056467233,30.6233812472745,"2026-04-16T14:01:39.000000Z"
"GAPDR","0064",-83.64131897,33.08745626,"2026-07-01T08:10:05.000000Z"
"WAOWF","0064",-120.1222339,48.57213839,"2026-04-16T14:02:28.000000Z"
"ALKCR","0064",-87.7793062820086,34.7519281667876,"2026-07-01T03:18:06.000000Z"
"NCPOR","0064",-76.2529889995949,35.7737790002321,"2026-07-01T03:18:07.000000Z"
"LABBR","0064",-89.9056749620413,30.2841203955572,"2026-07-01T11:08:06.000000Z"
"NJPIP","0064",-74.591548,39.912178,"2026-07-01T05:41:06.000000Z"
"TXBAR","0064",-98.0777247037031,30.623616646551,"2026-04-16T14:01:39.000000Z"
"CAYNP","0064",-119.64723899999,37.6736029999047,"2026-07-01T03:22:05.000000Z"
"WASES","0064",-120.850011,47.32607708,"2026-04-16T14:01:45.000000Z"
"WAWLR","0064",-124.006980385338,46.3442854572969,"2026-04-16T14:01:31.000000Z"
"CORMP","0064",-105.8276526,40.3223089,"2026-07-01T04:50:05.000000Z"
"WAOWF","0065",-120.1273628,48.56790142,"2026-04-16T14:01:47.000000Z"
"FLLSR","0065",-83.0415003996638,29.3735828001214,"2026-06-30T15:40:05.000000Z"
"WASES","0065",-120.8102498,47.34219962,"2026-04-16T14:01:43.000000Z"
"CAYNP","0065",-119.730897000342,37.7178840000164,"2026-07-01T03:22:05.000000Z"
"CORMP","0065",-105.8268534,40.3301166,"2026-07-01T04:51:05.000000Z"
"NJPIP","0065",-74.383025,39.843558,"2026-07-01T05:41:06.000000Z"
"CASBC","0065",-120.052858980311,34.6847895609847,"2026-07-01T11:15:07.000000Z"
"TXBAR","0065",-98.0770112943169,30.6216786991402,"2026-04-16T14:01:39.000000Z"
"FLSMR","0065",-84.3699999997441,30.0650000002387,"2026-06-30T16:18:05.000000Z"
"WACNR","0065",-121.345830246568,45.9700514265009,"2026-04-16T14:01:20.000000Z"
"LABBR","0065",-89.910775238695,30.283090333294,"2026-07-01T11:08:06.000000Z"
"TXBAR","0066",-98.0763404479434,30.6208227550022,"2026-04-16T14:01:39.000000Z"
"NJPIP","0066",-74.382659,39.843062,"2026-07-01T05:41:06.000000Z"
"WAOWF","0066",-120.2987992,48.63834648,"2026-04-16T14:01:47.000000Z"
"GAOKR","0066",-82.1331714199007,30.7402646050729,"2026-07-01T05:21:05.000000Z"
"CORMP","0066",-105.8286611,40.3268153,"2026-07-01T04:52:06.000000Z"
"CAYNP","0066",-119.625906699752,37.8664831003489,"2026-07-01T03:22:05.000000Z"
"CASBC","0066",-120.051685343237,34.6846529890245,"2026-07-01T11:15:06.000000Z"
"LABBR","0066",-89.9121003318925,30.2829552544401,"2026-07-01T11:08:06.000000Z"
"WASES","0066",-120.9586948,47.29362008,"2026-04-16T14:01:44.000000Z"
"FLLSR","0066",-83.0390293202685,29.3724920198539,"2026-06-30T15:40:05.000000Z"
"ORBVR","0067",-121.914818899082,42.0702093858834,"2026-07-01T11:13:05.000000Z"
"TXBAR","0067",-98.0171019193299,30.5078434003685,"2026-04-16T14:01:39.000000Z"
"ALBOR","0067",-87.7546000002928,30.2659999996741,"2026-07-01T02:32:05.000000Z"
"WACNR","0067",-121.342760170379,45.9700514259284,"2026-04-16T14:01:20.000000Z"
"CORMP","0067",-105.7387497,40.2867209,"2026-07-01T04:43:05.000000Z"
"WASES","0067",-120.8555714,47.28768065,"2026-04-16T14:01:44.000000Z"
"NJPIP","0067",-74.3834,39.843066,"2026-07-01T05:41:06.000000Z"
"CAYNP","0067",-119.625906699752,37.8664831003489,"2026-07-01T03:22:05.000000Z"
"FLLSR","0067",-83.0441151403343,29.366636320387,"2026-06-30T15:40:05.000000Z"
"CASBC","0067",-120.050794855236,34.6845322757956,"2026-07-01T11:15:07.000000Z"
"GAOKR","0067",-82.1246144799326,30.7405951596268,"2026-07-01T05:21:05.000000Z"
"WAOWF","0067",-120.2792103,48.58465668,"2026-04-16T14:01:46.000000Z"
"CORMP","0068",-105.7401061,40.2870456,"2026-07-01T05:19:05.000000Z"
"NJPIP","0068",-74.383028,39.843229,"2026-07-01T05:41:06.000000Z"
"WAOWF","0068",-120.2697127,48.59596686,"2026-04-16T14:01:45.000000Z"
"GAOKR","0068",-82.1217937178382,30.7398201238535,"2026-07-01T05:21:05.000000Z"
"CATCU","0068",-120.257137632457,38.2396033053963,"2026-07-01T11:16:07.000000Z"
"TXBAR","0068",-98.0176720691864,30.5064864022505,"2026-04-16T14:01:39.000000Z"
"MSNXR","0068",-88.7412999997024,33.266200000315,"2026-06-30T23:31:05.000000Z"
"WASES","0068",-120.9902098,47.29199217,"2026-04-16T14:01:44.000000Z"
"CAYNP","0068",-119.608452200219,37.8646146000794,"2026-07-01T03:22:05.000000Z"
"CAYNP","0069",-119.845979999813,37.7642730001993,"2026-07-01T03:22:05.000000Z"
"WAOWF","0069",-120.2940241,48.64654425,"2026-04-16T14:01:47.000000Z"
"FLLSR","0069",-83.0431239203852,29.3768469601734,"2026-06-30T15:40:05.000000Z"
"CATCU","0069",-120.257949043556,38.2395952490677,"2026-07-01T11:16:07.000000Z"
"NJPIP","0069",-74.380142,39.843208,"2026-07-01T05:41:06.000000Z"
"CASBC","0069",-120.051372969245,34.6842307969958,"2026-07-01T11:15:06.000000Z"
"TXBAR","0069",-97.9999073284998,30.6291152736808,"2026-04-16T14:02:52.000000Z"
"CORMP","0069",-105.7401025,40.2877934,"2026-07-01T04:44:05.000000Z"
"WASES","0069",-120.8129673,47.34436613,"2026-04-16T14:01:43.000000Z"
"FLSMR","0069",-84.3917999997504,30.0671999997884,"2026-06-30T16:19:05.000000Z"
"MSNXR","0069",-88.7506999995815,33.2664000002242,"2026-06-30T23:32:06.000000Z"
"ALKCR","0069",-87.7936847892098,34.7585016281754,"2026-07-01T03:18:07.000000Z"
"WAWLR","0070",-123.997732220691,46.3506951871022,"2026-04-16T14:01:31.000000Z"
"NJPIP","0070",-74.380139,39.843537,"2026-07-01T05:41:06.000000Z"
"WAOWF","0070",-120.295257,48.63724738,"2026-04-16T14:01:47.000000Z"
"LABBR","0070",-89.9137358460213,30.2757350412113,"2026-07-01T11:08:06.000000Z"
"ALMLR","0070",-85.7797089355442,33.6675460507144,"2026-06-30T15:34:05.000000Z"
"CATCU","0070",-120.258908837297,38.2395906552401,"2026-07-01T11:16:07.000000Z"
"CASBC","0070",-120.05375221117,34.6839098065171,"2026-07-01T11:15:07.000000Z"
"MSMSR","0070",-88.7817000003488,30.4374000002973,"2026-06-30T21:21:07.000000Z"
"CORMP","0070",-105.575471,40.355759,"2026-07-01T04:53:05.000000Z"
"WASES","0070",-120.8598824,47.28817804,"2026-04-16T14:01:43.000000Z"
"TXBAR","0070",-98.0018313586312,30.6277354090634,"2026-04-16T14:00:25.000000Z"
"CAYNP","0070",-119.843137999748,37.7640170000808,"2026-07-01T03:22:05.000000Z"
"ALMLR","0071",-85.7329813745131,33.7410917096953,"2026-06-30T15:35:05.000000Z"
"GAPDR","0071",-83.71555354,33.0927883100001,"2026-07-01T08:11:05.000000Z"
"CAYNP","0071",-119.84276100018,37.7646000000994,"2026-07-01T03:22:05.000000Z"
